"Year","name","Country.Code","AverageAnnualTemperature","Lo 80","Hi 80","Lo 95","Hi 95","Continent"
2005,"China","CHN",13.4424657894737,NA,NA,NA,NA,"Asia"
2006,"China","CHN",14.0095559210526,NA,NA,NA,NA,"Asia"
2007,"China","CHN",14.2672469298246,NA,NA,NA,NA,"Asia"
2008,"China","CHN",13.6896221491228,NA,NA,NA,NA,"Asia"
2009,"China","CHN",13.7337182017544,NA,NA,NA,NA,"Asia"
2010,"China","CHN",13.4306842105263,NA,NA,NA,NA,"Asia"
2011,"China","CHN",13.3160984649123,NA,NA,NA,NA,"Asia"
2012,"China","CHN",13.2041914473684,NA,NA,NA,NA,"Asia"
1990,"Colombia","COL",23.1722756410256,NA,NA,NA,NA,"Americas"
1991,"Colombia","COL",23.2944978632479,NA,NA,NA,NA,"Americas"
1992,"Colombia","COL",23.4453803418803,NA,NA,NA,NA,"Americas"
1993,"Colombia","COL",23.1888632478632,NA,NA,NA,NA,"Americas"
1994,"Colombia","COL",23.1154294871795,NA,NA,NA,NA,"Americas"
1995,"Colombia","COL",23.2212628205128,NA,NA,NA,NA,"Americas"
1996,"Colombia","COL",22.9670320512821,NA,NA,NA,NA,"Americas"
1997,"Colombia","COL",23.6028653846154,NA,NA,NA,NA,"Americas"
1998,"Colombia","COL",23.7817115384615,NA,NA,NA,NA,"Americas"
1999,"Colombia","COL",22.7036303418803,NA,NA,NA,NA,"Americas"
2000,"Colombia","COL",22.8692371794872,NA,NA,NA,NA,"Americas"
2001,"Colombia","COL",23.3163824786325,NA,NA,NA,NA,"Americas"
2002,"Colombia","COL",23.5961260683761,NA,NA,NA,NA,"Americas"
2003,"Colombia","COL",23.5687307692308,NA,NA,NA,NA,"Americas"
2004,"Colombia","COL",23.426188034188,NA,NA,NA,NA,"Americas"
2005,"Colombia","COL",23.5272094017094,NA,NA,NA,NA,"Americas"
2006,"Colombia","COL",23.4234679487179,NA,NA,NA,NA,"Americas"
2007,"Colombia","COL",23.3659722222222,NA,NA,NA,NA,"Americas"
2008,"Colombia","COL",22.995405982906,NA,NA,NA,NA,"Americas"
2009,"Colombia","COL",23.6222628205128,NA,NA,NA,NA,"Americas"
2010,"Colombia","COL",23.5449487179487,NA,NA,NA,NA,"Americas"
2011,"Colombia","COL",23.1386752136752,NA,NA,NA,NA,"Americas"
2012,"Colombia","COL",23.4126303418803,NA,NA,NA,NA,"Americas"
1990,"Costa Rica","CRI",25.4998333333333,NA,NA,NA,NA,"Americas"
1991,"Costa Rica","CRI",25.4803333333333,NA,NA,NA,NA,"Americas"
1992,"Costa Rica","CRI",25.5773333333333,NA,NA,NA,NA,"Americas"
1993,"Costa Rica","CRI",25.5535833333333,NA,NA,NA,NA,"Americas"
1994,"Costa Rica","CRI",25.6678333333333,NA,NA,NA,NA,"Americas"
1995,"Costa Rica","CRI",25.5554166666667,NA,NA,NA,NA,"Americas"
1996,"Costa Rica","CRI",25.2285833333333,NA,NA,NA,NA,"Americas"
1997,"Costa Rica","CRI",25.99475,NA,NA,NA,NA,"Americas"
1998,"Costa Rica","CRI",26.2263333333333,NA,NA,NA,NA,"Americas"
1999,"Costa Rica","CRI",25.13725,NA,NA,NA,NA,"Americas"
2000,"Costa Rica","CRI",25.29175,NA,NA,NA,NA,"Americas"
2001,"Costa Rica","CRI",25.3581666666667,NA,NA,NA,NA,"Americas"
2002,"Costa Rica","CRI",25.5045,NA,NA,NA,NA,"Americas"
2003,"Costa Rica","CRI",25.8088333333333,NA,NA,NA,NA,"Americas"
2004,"Costa Rica","CRI",25.758,NA,NA,NA,NA,"Americas"
2005,"Costa Rica","CRI",25.652,NA,NA,NA,NA,"Americas"
2006,"Costa Rica","CRI",25.7629166666667,NA,NA,NA,NA,"Americas"
2007,"Costa Rica","CRI",25.6269166666667,NA,NA,NA,NA,"Americas"
2008,"Costa Rica","CRI",25.2803333333333,NA,NA,NA,NA,"Americas"
2009,"Costa Rica","CRI",25.7385833333333,NA,NA,NA,NA,"Americas"
2010,"Costa Rica","CRI",25.49,NA,NA,NA,NA,"Americas"
2011,"Costa Rica","CRI",25.3629166666667,NA,NA,NA,NA,"Americas"
2012,"Costa Rica","CRI",25.481,NA,NA,NA,NA,"Americas"
1990,"Cuba","CUB",26.3075357142857,NA,NA,NA,NA,"Americas"
1991,"Cuba","CUB",26.3244702380952,NA,NA,NA,NA,"Americas"
1992,"Cuba","CUB",26.0731071428571,NA,NA,NA,NA,"Americas"
1993,"Cuba","CUB",26.058880952381,NA,NA,NA,NA,"Americas"
1994,"Cuba","CUB",26.4436666666667,NA,NA,NA,NA,"Americas"
1995,"Cuba","CUB",26.3352797619048,NA,NA,NA,NA,"Americas"
1996,"Cuba","CUB",26.0292321428571,NA,NA,NA,NA,"Americas"
1997,"Cuba","CUB",26.8604702380952,NA,NA,NA,NA,"Americas"
1998,"Cuba","CUB",26.6140238095238,NA,NA,NA,NA,"Americas"
1999,"Cuba","CUB",25.9823333333333,NA,NA,NA,NA,"Americas"
2000,"Cuba","CUB",25.9640714285714,NA,NA,NA,NA,"Americas"
2001,"Cuba","CUB",26.0553988095238,NA,NA,NA,NA,"Americas"
2002,"Cuba","CUB",26.5054404761905,NA,NA,NA,NA,"Americas"
2003,"Cuba","CUB",26.5697142857143,NA,NA,NA,NA,"Americas"
2004,"Cuba","CUB",26.4659345238095,NA,NA,NA,NA,"Americas"
2005,"Cuba","CUB",26.3424880952381,NA,NA,NA,NA,"Americas"
2006,"Cuba","CUB",26.3646964285714,NA,NA,NA,NA,"Americas"
2007,"Cuba","CUB",26.470619047619,NA,NA,NA,NA,"Americas"
2008,"Cuba","CUB",26.2312261904762,NA,NA,NA,NA,"Americas"
2009,"Cuba","CUB",26.199375,NA,NA,NA,NA,"Americas"
2010,"Cuba","CUB",25.8751726190476,NA,NA,NA,NA,"Americas"
2011,"Cuba","CUB",26.3215178571429,NA,NA,NA,NA,"Americas"
2012,"Cuba","CUB",26.2669107142857,NA,NA,NA,NA,"Americas"
1990,"Czech Republic","CZE",9.46093333333333,NA,NA,NA,NA,"Europe"
1991,"Czech Republic","CZE",8.253,NA,NA,NA,NA,"Europe"
1992,"Czech Republic","CZE",9.52608333333333,NA,NA,NA,NA,"Europe"
1993,"Czech Republic","CZE",8.5548,NA,NA,NA,NA,"Europe"
1994,"Czech Republic","CZE",9.83896666666667,NA,NA,NA,NA,"Europe"
1995,"Czech Republic","CZE",8.82976666666667,NA,NA,NA,NA,"Europe"
1996,"Czech Republic","CZE",7.29341666666667,NA,NA,NA,NA,"Europe"
1997,"Czech Republic","CZE",8.51963333333333,NA,NA,NA,NA,"Europe"
1998,"Czech Republic","CZE",9.1119,NA,NA,NA,NA,"Europe"
1999,"Czech Republic","CZE",9.38321666666667,NA,NA,NA,NA,"Europe"
2000,"Czech Republic","CZE",10.16995,NA,NA,NA,NA,"Europe"
2001,"Czech Republic","CZE",8.7995,NA,NA,NA,NA,"Europe"
2002,"Czech Republic","CZE",9.64396666666667,NA,NA,NA,NA,"Europe"
2003,"Czech Republic","CZE",9.25778333333333,NA,NA,NA,NA,"Europe"
2004,"Czech Republic","CZE",8.92225,NA,NA,NA,NA,"Europe"
2005,"Czech Republic","CZE",8.81603333333333,NA,NA,NA,NA,"Europe"
2006,"Czech Republic","CZE",9.33635,NA,NA,NA,NA,"Europe"
2007,"Czech Republic","CZE",10.0546166666667,NA,NA,NA,NA,"Europe"
2008,"Czech Republic","CZE",9.91756666666667,NA,NA,NA,NA,"Europe"
2009,"Czech Republic","CZE",9.3946,NA,NA,NA,NA,"Europe"
2010,"Czech Republic","CZE",8.18535,NA,NA,NA,NA,"Europe"
2011,"Czech Republic","CZE",9.56636666666667,NA,NA,NA,NA,"Europe"
2012,"Czech Republic","CZE",9.36961666666667,NA,NA,NA,NA,"Europe"
1990,"Germany","DEU",9.97955555555555,NA,NA,NA,NA,"Europe"
1991,"Germany","DEU",8.82654423868313,NA,NA,NA,NA,"Europe"
1992,"Germany","DEU",9.77267181069959,NA,NA,NA,NA,"Europe"
1993,"Germany","DEU",8.9616779835391,NA,NA,NA,NA,"Europe"
1994,"Germany","DEU",10.1650720164609,NA,NA,NA,NA,"Europe"
1995,"Germany","DEU",9.4417633744856,NA,NA,NA,NA,"Europe"
1996,"Germany","DEU",7.71898148148148,NA,NA,NA,NA,"Europe"
1997,"Germany","DEU",9.39923353909465,NA,NA,NA,NA,"Europe"
1998,"Germany","DEU",9.46052263374486,NA,NA,NA,NA,"Europe"
1999,"Germany","DEU",9.96204732510288,NA,NA,NA,NA,"Europe"
2000,"Germany","DEU",10.287896090535,NA,NA,NA,NA,"Europe"
2001,"Germany","DEU",9.468170781893,NA,NA,NA,NA,"Europe"
2002,"Germany","DEU",9.97244547325103,NA,NA,NA,NA,"Europe"
2003,"Germany","DEU",9.86973765432099,NA,NA,NA,NA,"Europe"
2004,"Germany","DEU",9.37986522633745,NA,NA,NA,NA,"Europe"
2005,"Germany","DEU",9.53952263374486,NA,NA,NA,NA,"Europe"
2006,"Germany","DEU",10.0726646090535,NA,NA,NA,NA,"Europe"
2007,"Germany","DEU",10.2865905349794,NA,NA,NA,NA,"Europe"
2008,"Germany","DEU",9.83602880658436,NA,NA,NA,NA,"Europe"
2009,"Germany","DEU",9.68402160493827,NA,NA,NA,NA,"Europe"
2010,"Germany","DEU",8.33197530864198,NA,NA,NA,NA,"Europe"
2011,"Germany","DEU",10.1929773662551,NA,NA,NA,NA,"Europe"
2012,"Germany","DEU",9.53055041152263,NA,NA,NA,NA,"Europe"
1990,"Denmark","DNK",9.75054166666667,NA,NA,NA,NA,"Europe"
1991,"Denmark","DNK",8.59266666666667,NA,NA,NA,NA,"Europe"
1992,"Denmark","DNK",9.369,NA,NA,NA,NA,"Europe"
1993,"Denmark","DNK",8.05829166666667,NA,NA,NA,NA,"Europe"
1994,"Denmark","DNK",8.955,NA,NA,NA,NA,"Europe"
1995,"Denmark","DNK",8.62304166666667,NA,NA,NA,NA,"Europe"
1996,"Denmark","DNK",7.255125,NA,NA,NA,NA,"Europe"
1997,"Denmark","DNK",8.884875,NA,NA,NA,NA,"Europe"
1998,"Denmark","DNK",8.48291666666667,NA,NA,NA,NA,"Europe"
1999,"Denmark","DNK",9.223375,NA,NA,NA,NA,"Europe"
2000,"Denmark","DNK",9.59920833333333,NA,NA,NA,NA,"Europe"
2001,"Denmark","DNK",8.626875,NA,NA,NA,NA,"Europe"
2002,"Denmark","DNK",9.39870833333333,NA,NA,NA,NA,"Europe"
2003,"Denmark","DNK",8.93958333333333,NA,NA,NA,NA,"Europe"
2004,"Denmark","DNK",8.95741666666667,NA,NA,NA,NA,"Europe"
2005,"Denmark","DNK",9.029625,NA,NA,NA,NA,"Europe"
2006,"Denmark","DNK",9.62783333333333,NA,NA,NA,NA,"Europe"
2007,"Denmark","DNK",9.70091666666667,NA,NA,NA,NA,"Europe"
2008,"Denmark","DNK",9.72304166666667,NA,NA,NA,NA,"Europe"
2009,"Denmark","DNK",9.07791666666667,NA,NA,NA,NA,"Europe"
2010,"Denmark","DNK",7.25204166666667,NA,NA,NA,NA,"Europe"
2011,"Denmark","DNK",9.244875,NA,NA,NA,NA,"Europe"
2012,"Denmark","DNK",8.55079166666667,NA,NA,NA,NA,"Europe"
1990,"Dominican Republic","DOM",26.5146574074074,NA,NA,NA,NA,"Americas"
1991,"Dominican Republic","DOM",26.3688425925926,NA,NA,NA,NA,"Americas"
1992,"Dominican Republic","DOM",26.2979722222222,NA,NA,NA,NA,"Americas"
1993,"Dominican Republic","DOM",26.2758981481481,NA,NA,NA,NA,"Americas"
1994,"Dominican Republic","DOM",26.5847314814815,NA,NA,NA,NA,"Americas"
1995,"Dominican Republic","DOM",26.6830925925926,NA,NA,NA,NA,"Americas"
1996,"Dominican Republic","DOM",26.1911018518519,NA,NA,NA,NA,"Americas"
1997,"Dominican Republic","DOM",26.9693240740741,NA,NA,NA,NA,"Americas"
1998,"Dominican Republic","DOM",27.0268333333333,NA,NA,NA,NA,"Americas"
1999,"Dominican Republic","DOM",26.5192037037037,NA,NA,NA,NA,"Americas"
2000,"Dominican Republic","DOM",26.2367777777778,NA,NA,NA,NA,"Americas"
2001,"Dominican Republic","DOM",26.6783425925926,NA,NA,NA,NA,"Americas"
2002,"Dominican Republic","DOM",26.9432685185185,NA,NA,NA,NA,"Americas"
2003,"Dominican Republic","DOM",26.9943518518519,NA,NA,NA,NA,"Americas"
2004,"Dominican Republic","DOM",26.6475648148148,NA,NA,NA,NA,"Americas"
2005,"Dominican Republic","DOM",26.8429722222222,NA,NA,NA,NA,"Americas"
2006,"Dominican Republic","DOM",26.9418703703704,NA,NA,NA,NA,"Americas"
2007,"Dominican Republic","DOM",26.987462962963,NA,NA,NA,NA,"Americas"
2008,"Dominican Republic","DOM",26.5230462962963,NA,NA,NA,NA,"Americas"
2009,"Dominican Republic","DOM",26.7778703703704,NA,NA,NA,NA,"Americas"
2010,"Dominican Republic","DOM",26.8558333333333,NA,NA,NA,NA,"Americas"
2011,"Dominican Republic","DOM",26.5945555555556,NA,NA,NA,NA,"Americas"
2012,"Dominican Republic","DOM",26.7251296296296,NA,NA,NA,NA,"Americas"
1990,"Ecuador","ECU",21.1751217948718,NA,NA,NA,NA,"Americas"
1991,"Ecuador","ECU",21.2937115384615,NA,NA,NA,NA,"Americas"
1992,"Ecuador","ECU",21.3231666666667,NA,NA,NA,NA,"Americas"
1993,"Ecuador","ECU",21.2205769230769,NA,NA,NA,NA,"Americas"
1994,"Ecuador","ECU",20.9185192307692,NA,NA,NA,NA,"Americas"
1995,"Ecuador","ECU",21.3028141025641,NA,NA,NA,NA,"Americas"
1996,"Ecuador","ECU",20.7275512820513,NA,NA,NA,NA,"Americas"
1997,"Ecuador","ECU",22.0454230769231,NA,NA,NA,NA,"Americas"
1998,"Ecuador","ECU",21.8744807692308,NA,NA,NA,NA,"Americas"
1999,"Ecuador","ECU",20.5904679487179,NA,NA,NA,NA,"Americas"
2000,"Ecuador","ECU",20.7005897435897,NA,NA,NA,NA,"Americas"
2001,"Ecuador","ECU",20.9412628205128,NA,NA,NA,NA,"Americas"
2002,"Ecuador","ECU",21.5617243589744,NA,NA,NA,NA,"Americas"
2003,"Ecuador","ECU",21.4368141025641,NA,NA,NA,NA,"Americas"
2004,"Ecuador","ECU",21.4062179487179,NA,NA,NA,NA,"Americas"
2005,"Ecuador","ECU",21.227358974359,NA,NA,NA,NA,"Americas"
2006,"Ecuador","ECU",21.4050448717949,NA,NA,NA,NA,"Americas"
2007,"Ecuador","ECU",21.0781730769231,NA,NA,NA,NA,"Americas"
2008,"Ecuador","ECU",21.0125064102564,NA,NA,NA,NA,"Americas"
2009,"Ecuador","ECU",21.4226474358974,NA,NA,NA,NA,"Americas"
2010,"Ecuador","ECU",21.3485576923077,NA,NA,NA,NA,"Americas"
2011,"Ecuador","ECU",21.1164166666667,NA,NA,NA,NA,"Americas"
2012,"Ecuador","ECU",21.2345448717949,NA,NA,NA,NA,"Americas"
1990,"Spain","ESP",15.661785,NA,NA,NA,NA,"Europe"
1991,"Spain","ESP",14.8632883333333,NA,NA,NA,NA,"Europe"
1992,"Spain","ESP",14.84194,NA,NA,NA,NA,"Europe"
1993,"Spain","ESP",14.4243266666667,NA,NA,NA,NA,"Europe"
1994,"Spain","ESP",15.5162066666667,NA,NA,NA,NA,"Europe"
1995,"Spain","ESP",15.9166316666667,NA,NA,NA,NA,"Europe"
1996,"Spain","ESP",15.0676133333333,NA,NA,NA,NA,"Europe"
1997,"Spain","ESP",16.0050316666667,NA,NA,NA,NA,"Europe"
1998,"Spain","ESP",15.4724333333333,NA,NA,NA,NA,"Europe"
1999,"Spain","ESP",15.2749316666667,NA,NA,NA,NA,"Europe"
2000,"Spain","ESP",15.3499116666667,NA,NA,NA,NA,"Europe"
2001,"Spain","ESP",15.5280283333333,NA,NA,NA,NA,"Europe"
2002,"Spain","ESP",15.5204433333333,NA,NA,NA,NA,"Europe"
2003,"Spain","ESP",15.8849883333333,NA,NA,NA,NA,"Europe"
2004,"Spain","ESP",15.3320366666667,NA,NA,NA,NA,"Europe"
2005,"Spain","ESP",15.2051933333333,NA,NA,NA,NA,"Europe"
2006,"Spain","ESP",15.9838566666667,NA,NA,NA,NA,"Europe"
2007,"Spain","ESP",15.1989733333333,NA,NA,NA,NA,"Europe"
2008,"Spain","ESP",15.1591416666667,NA,NA,NA,NA,"Europe"
2009,"Spain","ESP",15.83157,NA,NA,NA,NA,"Europe"
2010,"Spain","ESP",15.207195,NA,NA,NA,NA,"Europe"
2011,"Spain","ESP",16.1368933333333,NA,NA,NA,NA,"Europe"
2012,"Spain","ESP",15.490025,NA,NA,NA,NA,"Europe"
1990,"Estonia","EST",6.56854166666667,NA,NA,NA,NA,"Europe"
1991,"Estonia","EST",6.171125,NA,NA,NA,NA,"Europe"
1992,"Estonia","EST",6.281875,NA,NA,NA,NA,"Europe"
1993,"Estonia","EST",4.99433333333333,NA,NA,NA,NA,"Europe"
1994,"Estonia","EST",5.11533333333333,NA,NA,NA,NA,"Europe"
1995,"Estonia","EST",6.07466666666667,NA,NA,NA,NA,"Europe"
1996,"Estonia","EST",4.454125,NA,NA,NA,NA,"Europe"
1997,"Estonia","EST",5.61445833333333,NA,NA,NA,NA,"Europe"
1998,"Estonia","EST",5.233875,NA,NA,NA,NA,"Europe"
1999,"Estonia","EST",6.34766666666667,NA,NA,NA,NA,"Europe"
2000,"Estonia","EST",6.88954166666667,NA,NA,NA,NA,"Europe"
2001,"Estonia","EST",5.84783333333333,NA,NA,NA,NA,"Europe"
2002,"Estonia","EST",6.07691666666667,NA,NA,NA,NA,"Europe"
2003,"Estonia","EST",5.53841666666667,NA,NA,NA,NA,"Europe"
2004,"Estonia","EST",5.81883333333333,NA,NA,NA,NA,"Europe"
2005,"Estonia","EST",5.84745833333333,NA,NA,NA,NA,"Europe"
2006,"Estonia","EST",6.39729166666667,NA,NA,NA,NA,"Europe"
2007,"Estonia","EST",6.724125,NA,NA,NA,NA,"Europe"
2008,"Estonia","EST",7.16104166666667,NA,NA,NA,NA,"Europe"
2009,"Estonia","EST",5.95125,NA,NA,NA,NA,"Europe"
2010,"Estonia","EST",4.96333333333333,NA,NA,NA,NA,"Europe"
2011,"Estonia","EST",6.76045833333333,NA,NA,NA,NA,"Europe"
2012,"Estonia","EST",5.33741666666667,NA,NA,NA,NA,"Europe"
1990,"Finland","FIN",5.5171,NA,NA,NA,NA,"Europe"
1991,"Finland","FIN",4.96625,NA,NA,NA,NA,"Europe"
1992,"Finland","FIN",5.1942,NA,NA,NA,NA,"Europe"
1993,"Finland","FIN",4.28103333333333,NA,NA,NA,NA,"Europe"
1994,"Finland","FIN",4.12346666666667,NA,NA,NA,NA,"Europe"
1995,"Finland","FIN",4.9669,NA,NA,NA,NA,"Europe"
1996,"Finland","FIN",3.8163,NA,NA,NA,NA,"Europe"
1997,"Finland","FIN",4.88393333333333,NA,NA,NA,NA,"Europe"
1998,"Finland","FIN",4.11825,NA,NA,NA,NA,"Europe"
1999,"Finland","FIN",5.01036666666667,NA,NA,NA,NA,"Europe"
2000,"Finland","FIN",6.00726666666667,NA,NA,NA,NA,"Europe"
2001,"Finland","FIN",4.69756666666667,NA,NA,NA,NA,"Europe"
2002,"Finland","FIN",4.9306,NA,NA,NA,NA,"Europe"
2003,"Finland","FIN",4.62415,NA,NA,NA,NA,"Europe"
2004,"Finland","FIN",4.9491,NA,NA,NA,NA,"Europe"
2005,"Finland","FIN",5.38228333333333,NA,NA,NA,NA,"Europe"
2006,"Finland","FIN",5.40616666666667,NA,NA,NA,NA,"Europe"
2007,"Finland","FIN",5.58651666666667,NA,NA,NA,NA,"Europe"
2008,"Finland","FIN",6.03801666666667,NA,NA,NA,NA,"Europe"
2009,"Finland","FIN",4.90103333333333,NA,NA,NA,NA,"Europe"
2010,"Finland","FIN",3.56866666666667,NA,NA,NA,NA,"Europe"
2011,"Finland","FIN",5.828,NA,NA,NA,NA,"Europe"
2012,"Finland","FIN",4.45041666666667,NA,NA,NA,NA,"Europe"
1990,"France","FRA",11.7209722222222,NA,NA,NA,NA,"Europe"
1991,"France","FRA",10.6628773148148,NA,NA,NA,NA,"Europe"
1992,"France","FRA",11.1029953703704,NA,NA,NA,NA,"Europe"
1993,"France","FRA",10.7081597222222,NA,NA,NA,NA,"Europe"
1994,"France","FRA",11.9395902777778,NA,NA,NA,NA,"Europe"
1995,"France","FRA",11.4640856481481,NA,NA,NA,NA,"Europe"
1996,"France","FRA",10.3836921296296,NA,NA,NA,NA,"Europe"
1997,"France","FRA",11.6717615740741,NA,NA,NA,NA,"Europe"
1998,"France","FRA",11.1936296296296,NA,NA,NA,NA,"Europe"
1999,"France","FRA",11.546150462963,NA,NA,NA,NA,"Europe"
2000,"France","FRA",11.6827662037037,NA,NA,NA,NA,"Europe"
2001,"France","FRA",11.3144884259259,NA,NA,NA,NA,"Europe"
2002,"France","FRA",11.7084537037037,NA,NA,NA,NA,"Europe"
2003,"France","FRA",11.970787037037,NA,NA,NA,NA,"Europe"
2004,"France","FRA",11.2002106481481,NA,NA,NA,NA,"Europe"
2005,"France","FRA",11.1707453703704,NA,NA,NA,NA,"Europe"
2006,"France","FRA",11.7845671296296,NA,NA,NA,NA,"Europe"
2007,"France","FRA",11.5692361111111,NA,NA,NA,NA,"Europe"
2008,"France","FRA",11.1678981481481,NA,NA,NA,NA,"Europe"
2009,"France","FRA",11.5320324074074,NA,NA,NA,NA,"Europe"
2010,"France","FRA",10.4528078703704,NA,NA,NA,NA,"Europe"
2011,"France","FRA",12.1723009259259,NA,NA,NA,NA,"Europe"
2012,"France","FRA",11.2796481481481,NA,NA,NA,NA,"Europe"
1990,"Gabon","GAB",26.2217083333333,NA,NA,NA,NA,"Africa"
1991,"Gabon","GAB",26.1782083333333,NA,NA,NA,NA,"Africa"
1992,"Gabon","GAB",25.8536666666667,NA,NA,NA,NA,"Africa"
1993,"Gabon","GAB",26.225375,NA,NA,NA,NA,"Africa"
1994,"Gabon","GAB",26.2557916666667,NA,NA,NA,NA,"Africa"
1995,"Gabon","GAB",26.6052916666667,NA,NA,NA,NA,"Africa"
1996,"Gabon","GAB",26.153625,NA,NA,NA,NA,"Africa"
1997,"Gabon","GAB",26.2836666666667,NA,NA,NA,NA,"Africa"
1998,"Gabon","GAB",26.999375,NA,NA,NA,NA,"Africa"
1999,"Gabon","GAB",26.4027083333333,NA,NA,NA,NA,"Africa"
2000,"Gabon","GAB",26.21525,NA,NA,NA,NA,"Africa"
2001,"Gabon","GAB",26.1708333333333,NA,NA,NA,NA,"Africa"
2002,"Gabon","GAB",26.5569166666667,NA,NA,NA,NA,"Africa"
2003,"Gabon","GAB",26.673875,NA,NA,NA,NA,"Africa"
2004,"Gabon","GAB",26.5239166666667,NA,NA,NA,NA,"Africa"
2005,"Gabon","GAB",26.5352916666667,NA,NA,NA,NA,"Africa"
2006,"Gabon","GAB",26.78475,NA,NA,NA,NA,"Africa"
2007,"Gabon","GAB",26.792125,NA,NA,NA,NA,"Africa"
2008,"Gabon","GAB",26.6850833333333,NA,NA,NA,NA,"Africa"
2009,"Gabon","GAB",26.864125,NA,NA,NA,NA,"Africa"
2010,"Gabon","GAB",26.8148333333333,NA,NA,NA,NA,"Africa"
2011,"Gabon","GAB",26.5275416666667,NA,NA,NA,NA,"Africa"
2012,"Gabon","GAB",26.5575416666667,NA,NA,NA,NA,"Africa"
1990,"United Kingdom","GBR",10.4553602941176,NA,NA,NA,NA,"Europe"
1991,"United Kingdom","GBR",9.36249509803921,NA,NA,NA,NA,"Europe"
1992,"United Kingdom","GBR",9.67270220588235,NA,NA,NA,NA,"Europe"
1993,"United Kingdom","GBR",9.23799019607843,NA,NA,NA,NA,"Europe"
1994,"United Kingdom","GBR",9.93068504901961,NA,NA,NA,NA,"Europe"
1995,"United Kingdom","GBR",10.1909375,NA,NA,NA,NA,"Europe"
1996,"United Kingdom","GBR",8.98911519607843,NA,NA,NA,NA,"Europe"
1997,"United Kingdom","GBR",10.2761335784314,NA,NA,NA,NA,"Europe"
1998,"United Kingdom","GBR",10.0635,NA,NA,NA,NA,"Europe"
1999,"United Kingdom","GBR",10.399112745098,NA,NA,NA,NA,"Europe"
2000,"United Kingdom","GBR",10.0718860294118,NA,NA,NA,NA,"Europe"
2001,"United Kingdom","GBR",9.78917279411765,NA,NA,NA,NA,"Europe"
2002,"United Kingdom","GBR",10.4237953431373,NA,NA,NA,NA,"Europe"
2003,"United Kingdom","GBR",10.3748823529412,NA,NA,NA,NA,"Europe"
2004,"United Kingdom","GBR",10.3660416666667,NA,NA,NA,NA,"Europe"
2005,"United Kingdom","GBR",10.302862745098,NA,NA,NA,NA,"Europe"
2006,"United Kingdom","GBR",10.6500539215686,NA,NA,NA,NA,"Europe"
2007,"United Kingdom","GBR",10.4872352941176,NA,NA,NA,NA,"Europe"
2008,"United Kingdom","GBR",9.9753125,NA,NA,NA,NA,"Europe"
2009,"United Kingdom","GBR",10.0833137254902,NA,NA,NA,NA,"Europe"
2010,"United Kingdom","GBR",8.94948897058824,NA,NA,NA,NA,"Europe"
2011,"United Kingdom","GBR",10.6799448529412,NA,NA,NA,NA,"Europe"
2012,"United Kingdom","GBR",9.63929656862745,NA,NA,NA,NA,"Europe"
1990,"Georgia","GEO",9.09783333333333,NA,NA,NA,NA,"Asia"
1991,"Georgia","GEO",9.21941666666667,NA,NA,NA,NA,"Asia"
1992,"Georgia","GEO",7.436,NA,NA,NA,NA,"Asia"
1993,"Georgia","GEO",7.693,NA,NA,NA,NA,"Asia"
1994,"Georgia","GEO",8.83525,NA,NA,NA,NA,"Asia"
1995,"Georgia","GEO",9.75825,NA,NA,NA,NA,"Asia"
1996,"Georgia","GEO",9.54641666666667,NA,NA,NA,NA,"Asia"
1997,"Georgia","GEO",9.10183333333333,NA,NA,NA,NA,"Asia"
1998,"Georgia","GEO",10.2829166666667,NA,NA,NA,NA,"Asia"
1999,"Georgia","GEO",10.10925,NA,NA,NA,NA,"Asia"
2000,"Georgia","GEO",9.67916666666667,NA,NA,NA,NA,"Asia"
2001,"Georgia","GEO",10.1811666666667,NA,NA,NA,NA,"Asia"
2002,"Georgia","GEO",9.40958333333333,NA,NA,NA,NA,"Asia"
2003,"Georgia","GEO",9.19591666666667,NA,NA,NA,NA,"Asia"
2004,"Georgia","GEO",9.54983333333333,NA,NA,NA,NA,"Asia"
2005,"Georgia","GEO",9.58083333333333,NA,NA,NA,NA,"Asia"
2006,"Georgia","GEO",9.8885,NA,NA,NA,NA,"Asia"
2007,"Georgia","GEO",9.438,NA,NA,NA,NA,"Asia"
2008,"Georgia","GEO",9.51133333333333,NA,NA,NA,NA,"Asia"
2009,"Georgia","GEO",9.66858333333333,NA,NA,NA,NA,"Asia"
2010,"Georgia","GEO",11.31025,NA,NA,NA,NA,"Asia"
2011,"Georgia","GEO",8.92691666666667,NA,NA,NA,NA,"Asia"
2012,"Georgia","GEO",10.1963333333333,NA,NA,NA,NA,"Asia"
1990,"Ghana","GHA",26.7846481481481,NA,NA,NA,NA,"Africa"
1991,"Ghana","GHA",26.6183703703704,NA,NA,NA,NA,"Africa"
1992,"Ghana","GHA",26.4913425925926,NA,NA,NA,NA,"Africa"
1993,"Ghana","GHA",26.6993703703704,NA,NA,NA,NA,"Africa"
1994,"Ghana","GHA",26.6588518518519,NA,NA,NA,NA,"Africa"
1995,"Ghana","GHA",26.9066944444444,NA,NA,NA,NA,"Africa"
1996,"Ghana","GHA",26.6863981481481,NA,NA,NA,NA,"Africa"
1997,"Ghana","GHA",26.6472407407407,NA,NA,NA,NA,"Africa"
1998,"Ghana","GHA",27.2943240740741,NA,NA,NA,NA,"Africa"
